mean,std,avg,median,min,max,skewness,kurtosis,gender,digit
0.03140638616197023,0.07914225201347322,0.031457530612304836,0.007636290231315601,0.15151905068010663,1.0,0.14057919750673656,1.0,male,1
0.022624752253549516,0.06663916992713215,0.022679297440121763,0.004637272044366806,0.17528474703317998,1.0,0.10592397963228581,1.0,male,1
0.05121854477908608,0.10320125580953589,0.051259865353382277,0.008239162291175208,1.0,1.0,0.24751513812868406,1.0,male,1
0.05521728987487504,0.10373626114423266,0.055267941899778135,0.011736483062207564,0.6420121348148086,1.0,0.22571598394033404,1.0,male,1
0.02226824287382533,0.058578859100726466,0.02230403212653172,0.004587945031181916,0.05975748853375995,1.0,0.09280411618118001,1.0,male,1
0.023364819340448546,0.06450763380887037,0.023417758288827764,0.0038385817777734157,0.10586133640103569,1.0,0.11035486049391315,1.0,male,1
0.025993416354036177,0.06085294081877023,0.026038695833651735,0.0055263559338567395,0.07025898616266545,1.0,0.09772454839539448,1.0,male,1
0.05820305907368112,0.12672976034807656,0.05824178722241217,0.012687083973200194,0.1836301315179247,1.0,0.2086132946219221,1.0,male,1
0.025857640510465404,0.0654836400115757,0.02586629995407634,0.0070911456716137,0.020798386892285,1.0,0.11607822799927105,1.0,male,1
0.03884393010073905,0.09504786130986981,0.03889343323679346,0.008155949610624744,0.1202002749799292,1.0,0.16579957113560156,1.0,male,1
0.05040291133300294,0.09869134860563056,0.05042832406072421,0.01129559974320693,0.08639376672914162,1.0,0.20632642380075075,1.0,male,1
0.030332460787185562,0.08122798195147096,0.030390766925503507,0.007744972571650439,0.20563109931334353,1.0,0.13235862207733576,1.0,male,1
0.046640834329051646,0.09470971806761429,0.046686305078276626,0.008413638969935426,0.46960426932545163,1.0,0.20196607276025194,1.0,male,1
0.025783918491123478,0.06260564566023505,0.025806641624812856,0.006141738004789805,0.034980741188149984,1.0,0.09716700768401776,1.0,male,1
0.04729045494523982,0.1126834420941752,0.04731060397886892,0.01477438113139716,0.06589985350512492,1.0,0.21471472943266842,1.0,male,2
0.021777272985158934,0.06103661682394321,0.02189376334138285,0.008761502776060557,0.1272013241821867,1.0,0.08563574565135532,1.0,male,2
0.04956082569602299,0.11472603652212977,0.049630931694793844,0.0170702778609854,0.2989823751492462,1.0,0.2005047808267912,1.0,male,2
0.047928224032948684,0.10891205242831606,0.04801702979522077,0.01761384895136254,0.6460958597013162,1.0,0.186437530789217,1.0,male,2
0.023801208302973755,0.06320841990377059,0.023870171124458276,0.010421527668301952,0.07398572528904705,1.0,0.08969993883784784,1.0,male,2
0.04990258289719028,0.10212616771121832,0.04997643475080143,0.021818093582167186,0.6730267970424358,1.0,0.17123337894442167,1.0,male,2
0.029526977257925507,0.0754180301154553,0.029602508455752387,0.010102761074517382,0.11155731460713686,1.0,0.10308152360795671,1.0,male,2
0.01912368741138462,0.059519208203355795,0.019140198508781073,0.007200670023977174,0.01540461473658392,1.0,0.08567352365308291,1.0,male,2
0.023197968735547875,0.06423282752491369,0.023276233255569528,0.008283144982217902,0.13266770132130926,1.0,0.09694215784102533,1.0,male,2
0.03435246329358263,0.0932776825960871,0.034418813989453935,0.011718608592668411,0.09169981642112354,1.0,0.13312931815121376,1.0,male,2
0.02190567730679866,0.06356208801179423,0.022022746973797833,0.00916617278909069,0.12041445682871951,1.0,0.09524634837198617,1.0,male,2
0.03261435121649967,0.08111679225582175,0.032699777200772974,0.012038127959964909,0.4219030878536851,1.0,0.13613581910870065,1.0,male,2
0.03154402448624901,0.07942270809247011,0.031632309002684274,0.01399362773374295,0.10192517556585787,1.0,0.1164141864328602,1.0,male,2
0.049722655128323655,0.1122714052878206,0.049826975923598485,0.0174976157137744,0.3386548804330408,1.0,0.17966379419590484,1.0,male,2
0.021248622407070657,0.06864986993103009,0.021310260219610393,0.007971016839724092,0.049864204784424236,1.0,0.09542148231716659,1.0,male,2
0.026159801826909242,0.07658525885803938,0.02624891422268532,0.009434539390246794,0.16391620990054018,1.0,0.11686515451527033,1.0,male,2
0.020653461168324096,0.0663659076248312,0.02075593595159953,0.007397679821571293,0.12839743766434863,1.0,0.09310512723074196,1.0,male,2
0.023802258214897076,0.06896852814284345,0.02386470029433759,0.008450870691326362,0.08135747509821822,1.0,0.1000625501382661,1.0,male,2
0.04539497678075887,0.10579296185114422,0.04546524778763034,0.01671346867781373,0.28348010036437465,1.0,0.1725033701345148,1.0,male,2
0.02614238977925032,0.07160264730699961,0.026228947005395662,0.009501939160094267,0.24349110816371483,1.0,0.1254268712081006,1.0,male,2
0.023794302062110546,0.06662623748998638,0.023827697506038085,0.009251706747860286,0.04277825977312394,1.0,0.09691049071082622,1.0,male,2
0.023097924718772426,0.07122757076082303,0.023190374256987306,0.008194321425990778,0.1944600860475758,1.0,0.09875092972614335,1.0,male,2
0.02251277177218777,0.060736113902685844,0.022611961017636538,0.009899914967334429,0.19543845128947482,1.0,0.08668025167447485,1.0,male,2
0.025459115459940188,0.07452048382606444,0.025530257319020852,0.008829208427485243,0.24930079336090194,1.0,0.11965388073650496,1.0,male,2
0.03165923185799888,0.06688529668812226,0.03178300617556563,0.013057130436537773,0.12320136080598484,1.0,0.0996155228479984,1.0,male,2
0.018820878453459523,0.06036187362524192,0.01887384032112596,0.006516729378513763,0.06645466831800197,1.0,0.09543983773032144,1.0,male,2
0.03848776915676288,0.08998660638194875,0.03855382979451917,0.015428674742342533,0.6729264252767575,1.0,0.14655886234823123,1.0,male,2
0.047830165295165136,0.0996604612896874,0.04790578019048895,0.018430662206209984,1.0,1.0,0.17480991097160256,1.0,male,2
0.040439244869791106,0.09494258575998124,0.04051485459780509,0.01685904284970664,0.2766836242778569,1.0,0.14974066172913394,1.0,male,2
0.04112999310983904,0.10151124761448295,0.041240461568816326,0.014790100533545349,0.2526295637529737,1.0,0.16255372864956874,1.0,male,2
0.022036822050797163,0.06394146240804607,0.022115850931988795,0.009048386523699893,0.06580621799148441,1.0,0.0885636339022694,1.0,male,2
0.021662815948126433,0.0615765605298488,0.021742311507757947,0.009396308486464552,0.230588869922956,1.0,0.09709052720354687,1.0,male,2
0.024844056190443695,0.06838688966368182,0.024907567333497863,0.009078178470925484,0.23591383527189888,1.0,0.11459529663567466,1.0,male,2
0.022706418601073832,0.06946778457972817,0.02276661182530264,0.007441320847042852,0.056771315411973285,1.0,0.09392898085415874,1.0,male,2
0.05637008428054396,0.12673884090145024,0.056432263410576514,0.01564801137587938,0.23637126514745918,1.0,0.23692268745520834,1.0,male,2
0.030657885275869847,0.08663264425647534,0.030758218211964856,0.010992564393472022,0.1800168975274423,1.0,0.12170310643714255,1.0,male,2
0.025398897055153462,0.07107752570540246,0.025479520112526483,0.010113924638223656,0.5252670020121699,1.0,0.11139332787105162,1.0,male,2
0.04184095471272019,0.0987151077295546,0.04189362436212802,0.015711074548875766,0.2648790151339976,1.0,0.15305326912287692,1.0,male,2
0.04943828798487997,0.10271071623964755,0.04955282452765029,0.022131967914631113,0.5348888330616066,1.0,0.16036198900552529,1.0,male,2
0.024177822539308398,0.06280966110354466,0.0242558430487805,0.010282581644487932,0.07122596386816829,1.0,0.08926504457112634,1.0,male,2
0.019308315843623754,0.06319604847839493,0.01934373567664396,0.006028648064871497,0.03718644099533449,1.0,0.09124754945795106,1.0,male,2
0.03781055037650451,0.08752496463800419,0.037941090163236574,0.014337618137771995,0.23465714651739009,1.0,0.15641360150465514,1.0,male,2
0.022397286062854075,0.06630884687026085,0.022432768569164423,0.007661317085598918,0.050520940237489056,1.0,0.10989698859986187,1.0,male,2
0.017248469975373253,0.055130919931562494,0.017317446935857142,0.0068381976773166835,0.06639662755754842,1.0,0.08315767989953235,1.0,male,2
0.02228698718054093,0.06054431376059184,0.02240639284082187,0.010712322654644654,0.0817904327278107,1.0,0.08572016828404339,1.0,male,2
0.031747385207334944,0.07806281177430047,0.03183446052613486,0.012560453102054973,0.41811805396664603,1.0,0.12874128881702943,1.0,male,2
0.03619678345117132,0.08825279166122431,0.03629857641546891,0.015420367421630134,0.3496524545327927,1.0,0.13134875143880484,1.0,male,2
0.043282086315419105,0.09190746682599191,0.04332842792987543,0.016678551023615082,0.09360393287159359,1.0,0.16522513982235246,1.0,male,2
0.04672907115097272,0.10591324320652334,0.046814566937760045,0.01692465005131759,0.3043775663846761,1.0,0.17817906851521514,1.0,male,2
0.028859029739550644,0.07198590745458573,0.02895840783188429,0.01371424618025951,0.1619348134527546,1.0,0.10641475115981713,1.0,male,2
0.021625826112188926,0.06762225229569738,0.02171857050898548,0.008806587565806202,0.10128773452483213,1.0,0.0939715621882472,1.0,male,3
0.025189287888746362,0.07960323299281565,0.02521217566119142,0.008324918515728624,0.03357018382052485,1.0,0.11072244235440443,1.0,male,3
0.03550412760269176,0.08917092768838468,0.03559935297275384,0.012339688616202028,0.3047658648329023,1.0,0.14631642376008258,1.0,male,3
0.030452846978167285,0.08705539307942287,0.03053105818916076,0.009299237947904012,0.22856227687402134,1.0,0.14403091293590026,1.0,male,3
0.029828172984131547,0.07116800883784945,0.02988379175868321,0.009563647325353171,0.1991229179395133,1.0,0.1180251763209078,1.0,male,3
0.018262103079314623,0.06140434377529814,0.018327194934436034,0.005686597647791966,0.052276412505840045,1.0,0.08977166196020714,1.0,male,3
0.02006872991923988,0.06728544294572489,0.020153382437505002,0.006958148985113062,0.08027154522476047,1.0,0.09954334254069949,1.0,male,3
0.019859733851042893,0.06847554880300578,0.01992186570436695,0.0071232913806537,0.07128074502655528,1.0,0.09743666220903698,1.0,male,3
0.048449386195192644,0.11111609963664992,0.0485338870706259,0.017729232919832836,0.2363926879021188,1.0,0.18548031084720545,1.0,male,3
0.02252142711976221,0.06946419888566871,0.022569462557838267,0.008085005556508587,0.05454199814858258,1.0,0.10164509652585539,1.0,male,3
0.046566391979402974,0.0943703851033962,0.04661600909306958,0.01514282104985247,0.29151168604563515,1.0,0.16137771372315166,1.0,male,3
0.038745162898668875,0.0999382910881433,0.03876203415937866,0.012596367694369967,0.03408125890727738,1.0,0.1736980441160512,1.0,male,3
0.01392729817336905,0.05374448926287174,0.013999019693328856,0.004653004378330805,0.09604962017507604,1.0,0.0708732438294406,1.0,male,3
0.03563968388551752,0.08495184081618819,0.0357069478640684,0.014395754567667847,0.2211357420226224,1.0,0.1267238718411488,1.0,male,3
0.023920379929774933,0.06935988444568515,0.024025197918615543,0.007581894112788023,0.1054459200905438,1.0,0.1053247426722851,1.0,male,3
0.045373737867227135,0.10544440463614686,0.04545196863249969,0.015569118055961284,0.4677280865280287,1.0,0.1910628826453743,1.0,male,3
0.0185818381041591,0.05998387174076602,0.018653283581207686,0.005765241845772137,0.17393472837141657,1.0,0.09284842798682288,1.0,male,3
0.025541021351801828,0.07918260995700788,0.02560734471578727,0.0057162708549577355,0.12240083635694764,1.0,0.13265727070076605,1.0,male,3
0.037564001926687726,0.08898579137003947,0.03763679976389224,0.01405657557839832,0.12844528314675283,1.0,0.1545057775923365,1.0,male,3
0.05766189524489491,0.11764087886203736,0.05773480421251245,0.02196050646634591,0.2890866090604115,1.0,0.20344200024990963,1.0,male,3
0.03517148349757712,0.08767707734361913,0.035261380356117665,0.012338796605443594,0.18296016408940777,1.0,0.14946652834512936,1.0,male,3
0.05386557195859621,0.11669354745841033,0.05391993129629873,0.014929428302818157,0.7662374218958067,1.0,0.22301790283815512,1.0,male,3
0.056218232745018006,0.12473517775315042,0.05630281089481995,0.020531528425142477,0.6543412521609687,1.0,0.2030808273641122,1.0,male,3
0.04009158021783629,0.08950157453511397,0.04014710130676838,0.015421187004248391,0.2841214310038834,1.0,0.15194920723698338,1.0,male,3
0.036776243477708706,0.08680601150096992,0.03686463577948947,0.013550189919514417,0.3242296137797386,1.0,0.17664505010993334,1.0,male,3
0.02224260607836052,0.0653489111835168,0.022260290948727435,0.008874142068476377,0.01780666382562611,1.0,0.09318980815106395,1.0,male,3
0.02654384992066766,0.07843767668958518,0.026580780967480826,0.009413327537350552,0.06800542488993774,1.0,0.12273194412046098,1.0,male,3
0.06787035730362018,0.12514938243803383,0.06794160139579883,0.02014931800148917,1.0,1.0,0.23508297058958444,1.0,male,3
0.022561145832293225,0.06785261675321615,0.02262197892714244,0.007204638874578227,0.07466359228891113,1.0,0.10771641779389603,1.0,male,3
0.029542447050003126,0.07590011787450356,0.029638336162260415,0.008234492848461528,0.18067916047955987,1.0,0.11314750610999061,1.0,male,3
0.038471658156390545,0.10229749622970125,0.038550938951949706,0.009693941216238337,0.5229923884690417,1.0,0.17521645370575312,1.0,male,3
0.03905485514868506,0.09547010805979808,0.03915431989024316,0.014013091946345892,0.3569022070314606,1.0,0.15754454142111252,1.0,male,3
0.03228826335729287,0.08680756382247627,0.03233107606656169,0.01013740511752309,0.08067606074247989,1.0,0.1237777276920599,1.0,male,3
0.05946941920121132,0.11837441316164002,0.059538308600799,0.019048325674623508,0.6456558338359404,1.0,0.23960027121928446,1.0,male,3
0.021076193323807592,0.06121522656261367,0.02115503504045621,0.009666656931470877,0.05248619561937592,1.0,0.07849573297168821,1.0,male,3
0.05715829834241964,0.11796265482507014,0.0572171660332489,0.021470003774875825,0.7169962654523437,1.0,0.2065868539644805,1.0,male,3
0.030998900091397493,0.084418123746967,0.031117456150149214,0.009293397542561862,0.1728186912922003,1.0,0.13286195809163553,1.0,male,3
0.04638434624268426,0.09213102528708952,0.046455132411977226,0.020504472183755833,0.15653475886794688,1.0,0.15028492180025624,1.0,male,3
0.025698521933910718,0.07697025274810194,0.025767742609234034,0.0075113829768889825,0.10572306211817972,1.0,0.12227269745102745,1.0,male,3
0.03571988062595523,0.08956051899723289,0.03572486139661551,0.013141862363354073,0.010252311335204812,1.0,0.15767178374091265,1.0,male,3
0.036539209175673756,0.0892894127650433,0.03662577696015878,0.011502531792384713,0.23880581025046219,1.0,0.14976799806453991,1.0,male,3
0.01389120363480942,0.052081484808207644,0.013936018822359229,0.00525902575245644,0.04436102960463587,1.0,0.07685463165231911,1.0,male,3
0.01796613076652363,0.06058472232013542,0.018048162170984067,0.006156933168584694,0.0741302525362836,1.0,0.08745910886457199,1.0,male,3
0.01861424930926125,0.06241963140878735,0.018632665928086396,0.006146981286589988,0.01892332484252836,1.0,0.08611443506715495,1.0,male,3
0.04513344909059248,0.1091147454945564,0.04519663124026725,0.012994330405584207,0.472031858668056,1.0,0.18046292825458998,1.0,male,3
0.02236726144398583,0.06624753520388087,0.0224379341849027,0.00800780628278737,0.09407128540777973,1.0,0.09270605392956134,1.0,male,3
0.04791364388985281,0.11158484031897091,0.04798912486717699,0.016155913626270845,0.357519963096669,1.0,0.19093018406437182,1.0,male,3
0.031110739454467785,0.08451067347759972,0.03120110969055508,0.010058305592135998,0.14673336374475596,1.0,0.1431917343538623,1.0,male,3
0.02216673548066379,0.0629429277972647,0.022193581883567945,0.006292235610088981,0.03663538498780071,1.0,0.0956041637037084,1.0,male,3
0.027434597410596437,0.07675892206980409,0.027489011423243424,0.01128754048185718,0.1619638832043154,1.0,0.1331717593943676,1.0,male,3
0.02419100609813274,0.07509761070263721,0.024261687957822884,0.004872030285899612,0.09947776795110727,1.0,0.1081009574714507,1.0,male,4
0.028719797930946322,0.07713875818713767,0.02876444342772271,0.005473860462978102,0.06571300055811319,1.0,0.1275475754659975,1.0,male,4
0.02185321889947038,0.06105813629819558,0.021878958628150546,0.0030882663610566964,0.04690080503317264,1.0,0.08899442149572068,1.0,male,4
0.03235500863309329,0.0738970083843794,0.03241194844128324,0.006081198861633826,0.18562473417009792,1.0,0.13300720663046917,1.0,male,4
0.03747557528731475,0.09315080627227396,0.037486811242404175,0.006896667466527229,0.03007118165619154,1.0,0.15342294221435832,1.0,male,4
0.07160589698753433,0.14093272615645247,0.07166044966658044,0.0131219227483539,1.0,1.0,0.303508411852366,1.0,male,4
0.022267390249678477,0.07094154831788371,0.02233399082316652,0.005869883879502638,0.18636015953926746,1.0,0.10418602916228314,1.0,male,4
0.022299946715905496,0.06306730300196965,0.022338759825645687,0.0038119044125211224,0.23026789298450853,1.0,0.09248426339163293,1.0,male,4
0.028170884361024787,0.07869553667588731,0.02823071760835583,0.005330883422527738,0.12754833750685865,1.0,0.12223610507189792,1.0,male,4
0.049929061977286526,0.11485133266366493,0.04997015095098913,0.006489506000370159,0.9305450055071603,1.0,0.19726846609045554,1.0,male,4
0.031496249230078606,0.07843330289550736,0.03155086226218085,0.006419268859027415,0.12014530601616406,1.0,0.11531010404394915,1.0,male,4
0.052985206357962195,0.11824949445821495,0.05302197494195266,0.008399748372476321,0.9666013133053336,1.0,0.2261462270539454,1.0,male,4
