mean,max,modindx,label
0.020739374988790325,1.0,1.0,1
0.03634020042543281,1.0,1.0,1
0.0471815403362659,1.0,1.0,1
0.02103077218343571,1.0,1.0,1
0.03427922279104341,1.0,1.0,1
0.12673771333614953,1.0,0.0,1
0.13445576828251288,1.0,0.0,1
0.03242193986180586,1.0,1.0,1
0.02706343662212259,1.0,1.0,1
0.10385861185831002,1.0,0.0,1
0.202453803734175,1.0,0.0,1
0.018283629502980608,1.0,1.0,1
0.5876824664596737,1.0,0.0,1
0.02581144796493376,1.0,1.0,1
0.11529279583942832,1.0,0.0,1
0.10400990602980144,1.0,0.0,1
0.0962164964133494,1.0,0.0,1
0.2716069104221832,1.0,0.0,1
0.012027975256060258,0.4222290846230934,1.0,1
0.34468019063092875,1.0,0.0,1
0.11776094918785768,1.0,0.0,1
0.17781672257260647,1.0,0.0,1
0.1262185861283386,1.0,0.0,1
0.1166673148246328,1.0,0.0,1
0.039881796375708614,1.0,1.0,1
0.0663750494812492,1.0,0.0,1
0.0480634709566608,1.0,0.0,1
0.13716112627008353,1.0,0.0,1
0.25404887745282184,1.0,0.0,1
0.03140638616197023,1.0,1.0,1
0.02262475225354952,1.0,1.0,1
0.28453416350941785,1.0,0.0,1
0.055217289874875036,1.0,1.0,1
0.2885810052581433,1.0,0.0,1
0.05200151762087181,1.0,0.0,1
0.025993416354036163,1.0,1.0,1
0.05820305907368108,1.0,1.0,1
0.025857640510465425,1.0,1.0,1
0.0824461041830146,1.0,0.0,1
0.05040291133300295,1.0,1.0,1
0.5779158449836161,1.0,0.0,1
0.26102990786575714,1.0,0.0,1
0.1857481622395914,1.0,0.0,1
0.12587337307072502,1.0,0.0,1
0.15904731217501772,1.0,0.0,1
0.049560825696022985,1.0,1.0,1
0.14892570315845433,1.0,0.0,1
0.023801208302973744,1.0,1.0,1
0.04990258289719029,1.0,1.0,1
0.18516597616361408,1.0,0.0,1
0.21648815796019855,1.0,0.0,1
0.07631642442944131,1.0,0.0,1
0.034352463293582616,1.0,1.0,1
0.3039446019348168,1.0,0.0,1
0.032614351216499665,1.0,1.0,1
0.08444803917110642,1.0,0.0,1
0.26641626993881873,1.0,0.0,1
0.021248622407070667,1.0,1.0,1
0.02615980182690924,1.0,1.0,1
0.4985560614510408,1.0,0.0,1
0.07401666953813847,1.0,0.0,1
0.04539497678075887,1.0,1.0,1
0.0742126763330549,1.0,0.0,1
0.168529629573303,1.0,0.0,1
0.12960560269000804,1.0,0.0,1
0.02251277177218777,1.0,1.0,1
0.025459115459940188,1.0,1.0,1
0.03165923185799888,1.0,1.0,1
0.01882087845345951,1.0,1.0,1
0.02282504688984251,0.5930634266165179,1.0,1
0.047830165295165136,1.0,1.0,1
0.040439244869791086,1.0,1.0,1
0.2479253710489007,1.0,0.0,1
0.5687543330752978,1.0,0.0,1
0.14691494389402152,1.0,0.0,1
0.12596349456320055,1.0,0.0,1
0.1196402617459036,1.0,0.0,1
0.056370084280543874,1.0,1.0,1
0.1542607375849244,1.0,0.0,1
0.02539889705515345,1.0,1.0,1
0.5731197462527361,1.0,0.0,1
0.1500790083390922,1.0,0.0,1
0.0241778225393084,1.0,1.0,1
0.019308315843623747,1.0,1.0,1
0.07350588269576007,1.0,0.0,1
0.06826986455494237,1.0,0.0,1
0.017248469975373253,1.0,1.0,1
0.05435922361393698,1.0,0.0,1
0.4372624885338535,1.0,0.0,1
0.19174573999377387,1.0,0.0,1
0.1195119931605972,1.0,0.0,1
0.04672907115097272,1.0,1.0,1
0.9901878177677038,1.0,0.0,1
0.10160421294706276,1.0,0.0,1
0.31391091488846146,1.0,0.0,1
0.03550412760269176,1.0,1.0,1
0.06492818591484366,1.0,0.0,1
0.02982817298413155,1.0,1.0,1
0.018262103079314626,1.0,1.0,1
0.2323636210032381,1.0,0.0,1
0.04274900564288788,1.0,0.0,1
0.21411182277677027,1.0,0.0,1
0.1527505147947224,1.0,0.0,1
0.06292860668080748,1.0,0.0,1
0.03874516289866888,1.0,1.0,1
0.01392729817336905,1.0,1.0,1
0.3554073017064461,1.0,0.0,1
0.04702003502021698,1.0,0.0,1
0.13254862451736066,1.0,0.0,1
0.018581838104159108,1.0,1.0,1
0.025541021351801824,1.0,1.0,1
0.03756400192668772,1.0,1.0,1
0.057661895244894915,1.0,1.0,1
0.03517148349757712,1.0,1.0,1
0.0538655719585962,1.0,1.0,1
0.11352131412453545,1.0,0.0,1
0.10635533521690167,1.0,0.0,1
0.11798457957667802,1.0,0.0,1
0.07276033160822477,1.0,0.0,1
0.17151273377555346,1.0,0.0,1
0.06787035730362019,1.0,1.0,1
0.022561145832293232,1.0,1.0,1
0.02954244705000312,1.0,1.0,1
0.03847165815639054,1.0,1.0,1
0.10549138119823599,1.0,0.0,1
0.06473289991629948,1.0,0.0,1
0.35261278529547224,1.0,0.0,1
0.059264107469631136,1.0,0.0,1
0.10596447367667836,1.0,0.0,1
0.07435060761007788,1.0,0.0,1
0.04638434624268426,1.0,1.0,1
0.37008997285131373,1.0,0.0,1
0.07063168256647669,1.0,0.0,1
0.08043132094161637,1.0,0.0,1
0.05884325953312373,1.0,0.0,1
0.04355089956818345,1.0,0.0,1
0.05212061333391077,1.0,0.0,1
0.15266254213232594,1.0,0.0,1
0.02236726144398583,1.0,1.0,1
0.10923540941391828,1.0,0.0,1
0.03111073945446778,1.0,1.0,1
0.008544227058813868,0.3854592011728116,1.0,1
0.5300702187302212,1.0,0.0,1
0.052319551582787116,1.0,0.0,1
0.1423963311913607,1.0,0.0,1
0.021853218899470388,1.0,1.0,1
0.03235500863309329,1.0,1.0,1
0.03747557528731474,1.0,1.0,1
0.1217958948700188,1.0,0.0,1
0.09739123331675148,1.0,0.0,1
0.4695162488991818,1.0,0.0,1
0.15684089107774515,1.0,0.0,1
0.04992906197728652,1.0,1.0,1
0.145455777410741,1.0,0.0,1
0.05298520635796219,1.0,1.0,1
0.07865719324543298,1.0,0.0,1
0.07205471592807926,1.0,0.0,1
0.014946226843804313,1.0,1.0,1
0.34780814569850754,1.0,0.0,1
0.05258778042728757,1.0,1.0,1
0.06712560612021552,1.0,0.0,1
0.08954849680477206,1.0,0.0,1
0.04988314525463528,1.0,1.0,1
0.1321274078836001,1.0,0.0,1
0.4922108639541059,1.0,0.0,1
0.08489905401216379,1.0,0.0,1
0.024015348646236362,1.0,1.0,1
0.08839000772416397,1.0,0.0,1
0.10479666885577524,1.0,0.0,1
0.15446362384059492,1.0,0.0,1
0.17228464496910836,1.0,0.0,1
0.15242971246332815,1.0,0.0,1
0.032966470220985235,1.0,1.0,1
0.09843955803771386,1.0,0.0,1
0.018064904108676345,0.34288383313745363,1.0,1
0.048252003415049545,1.0,0.0,1
0.11583490254174708,1.0,0.0,1
0.04281388545231647,1.0,0.0,1
0.0215613696364186,1.0,1.0,1
0.048090797821008426,1.0,1.0,1
0.17463952391097046,1.0,0.0,1
0.10736593540329573,1.0,0.0,1
0.1423600045711215,1.0,0.0,1
0.09245582337855593,1.0,0.0,1
0.0634287232922666,1.0,0.0,1
0.11509971009445935,1.0,0.0,1
0.059161161228748566,1.0,0.0,1
0.08368353087793867,1.0,0.0,1
0.07050330532050929,1.0,0.0,1
0.1212088484083134,1.0,0.0,1
0.12067001678626076,1.0,0.0,1
0.10001513790739873,1.0,0.0,1
0.8528623568394978,1.0,0.0,1
0.1172273602403904,1.0,0.0,1
0.05926075060212036,1.0,1.0,1
0.06084043965185169,1.0,1.0,1
0.03683850974001342,1.0,1.0,1
0.20102813365588476,1.0,0.0,1
0.07594555018956912,1.0,1.0,1
0.04871616691069276,1.0,1.0,1
0.08910376490261053,1.0,0.0,1
0.09661804714856433,1.0,0.0,1
0.8849508504025592,1.0,0.0,1
0.08813409906222132,1.0,0.0,1
0.20180009137013924,1.0,0.0,1
0.1680250020531382,1.0,0.0,1
0.04884713643698922,1.0,1.0,1
0.22037986053242234,1.0,0.0,1
0.08402564012318059,1.0,0.0,1
0.3137388468535457,1.0,0.0,1
0.022406588092122086,1.0,1.0,1
0.6330524147654998,1.0,0.0,1
0.17671114559661025,1.0,0.0,1
0.12501145693347454,1.0,0.0,1
0.11265449312835275,1.0,0.0,1
0.06441719835957073,1.0,0.0,1
0.045568789270106866,1.0,1.0,1
0.0860443605344466,1.0,0.0,1
0.07538889583501461,1.0,0.0,1
0.039039564564676665,1.0,1.0,1
0.09347812438906912,1.0,0.0,1
0.06542066653882526,1.0,0.0,1
0.09572503303153428,1.0,0.0,1
0.07006648506746901,1.0,0.0,1
0.038384867770763206,1.0,1.0,1
0.05105516814211378,1.0,0.0,1
0.04834699829844796,1.0,1.0,1
0.12090911522646393,1.0,0.0,1
0.14988650545805185,1.0,0.0,1
0.12373281405019318,1.0,0.0,1
0.40708582786782505,1.0,0.0,1
0.02947775922712815,0.7917961816017659,1.0,1
0.08924991458642842,1.0,0.0,1
0.10696895176562037,1.0,0.0,1
0.09388889345369704,1.0,1.0,1
0.3958339155414835,1.0,0.0,1
0.13983207227766467,1.0,0.0,1
0.09476870559542187,1.0,0.0,1
0.219215546224068,1.0,0.0,1
0.0431083091426894,1.0,1.0,1
0.11580842586817418,1.0,0.0,1
0.07470181740445198,1.0,0.0,1
0.14128991414884806,1.0,0.0,1
0.07149385152922944,1.0,0.0,1
0.1124973127366413,1.0,0.0,1
0.049179115422750164,1.0,1.0,1
0.05614541298754569,1.0,0.0,1
0.07877560554447376,1.0,0.0,1
0.10924166038570264,1.0,0.0,1
0.0649663130262006,1.0,0.0,1
0.08441423052092505,1.0,0.0,1
0.0862405294872581,1.0,0.0,1
0.06609975859384404,1.0,0.0,1
0.11934223909032933,1.0,0.0,1
0.0981952056155678,1.0,0.0,1
0.09626585895315434,1.0,0.0,1
0.18007621047483374,1.0,0.0,1
0.07462885354562279,1.0,0.0,1
0.051233252692246316,1.0,1.0,1
0.04609628219860256,1.0,1.0,1
0.11100648811063137,1.0,0.0,1
0.10403240542287727,1.0,0.0,1
0.0574916180605527,1.0,0.0,1
0.12981225058854826,1.0,0.0,1
0.031111635914519462,1.0,1.0,1
0.09763921844241502,1.0,0.0,1
0.04418784269988062,1.0,1.0,1
0.09480388435507632,1.0,0.0,1
0.06613985198357257,1.0,0.0,1
0.055360510732743166,1.0,0.0,1
0.0786444191815417,1.0,0.0,1
0.08470519830745192,1.0,0.0,1
0.08966753262255749,1.0,0.0,1
0.10637180963826394,1.0,0.0,1
0.0614855896110113,1.0,0.0,1
0.12093569905488726,1.0,0.0,1
0.09700190991474736,1.0,0.0,1
0.14523290757058455,1.0,0.0,1
0.1909713621812147,1.0,0.0,1
0.21170024885150648,1.0,0.0,1
0.05562738355984246,1.0,0.0,1
0.1340144001177403,1.0,0.0,1
0.10248523476187817,1.0,0.0,1
0.0515849206037434,1.0,0.0,1
0.0589059011907446,1.0,1.0,1
0.1162353575851239,1.0,0.0,1
0.0028209669599802336,0.06467399699164847,1.0,1
0.07044491123889755,1.0,0.0,1
0.10524231046018803,1.0,0.0,1
0.13471949944978268,1.0,0.0,1
0.06277794037152774,1.0,0.0,1
0.05961663049114355,1.0,0.0,1
0.07447971369260185,1.0,1.0,1
0.27008922455994444,1.0,0.0,1
0.0755987090021926,1.0,0.0,1
0.08053515986907771,1.0,0.0,1
0.034141081755484,1.0,1.0,1
0.12704061860795746,1.0,0.0,1
0.10567836523713807,1.0,0.0,1
0.3139858275633969,1.0,0.0,1
0.2642084306238304,1.0,0.0,1
0.039340509375933364,1.0,1.0,1
0.1440866732094876,1.0,0.0,1
0.0654521977821818,1.0,0.0,1
0.16925980222138676,1.0,0.0,1
0.38983135373832506,1.0,0.0,1
0.0823861022231038,1.0,0.0,1
0.09184760476562363,1.0,0.0,1
0.1460100474365451,1.0,0.0,1
0.2097312057924638,1.0,0.0,1
0.3072583947368792,1.0,0.0,1
0.2188451165948016,1.0,0.0,1
0.10666229236625294,1.0,0.0,1
0.19282766224146464,1.0,0.0,1
0.08958521817022631,1.0,0.0,1
0.09297422751756683,1.0,0.0,1
0.061145212858905784,1.0,0.0,1
0.09351751182773298,1.0,0.0,1
0.02898299380609109,1.0,1.0,1
0.10465621171690588,1.0,0.0,1
0.09080861509294616,1.0,0.0,1
0.1415149527416378,1.0,0.0,1
0.14125213353140814,1.0,0.0,1
0.2780462778897695,1.0,0.0,1
0.07249359517574218,1.0,0.0,1
0.1623639257643774,1.0,0.0,1
0.018601618506134832,0.5402769479957527,1.0,1
0.2594208480529237,1.0,0.0,1
0.08630462902607641,1.0,0.0,1
0.08013141595928927,1.0,0.0,1
0.11049152021088808,1.0,0.0,1
0.15278466189161202,1.0,0.0,1
0.2764495849963081,1.0,0.0,1
0.015908938646541592,0.2673480545561667,1.0,1
0.07217187193444595,1.0,0.0,1
0.03932949050246423,1.0,1.0,1
0.05305722350041013,1.0,1.0,1
0.22810317077250736,1.0,0.0,1
0.09552967447598756,1.0,0.0,1
0.08493772799378263,1.0,0.0,1
0.8157944699275183,1.0,0.0,1
0.5076271487010589,1.0,0.0,1
0.040999935092383234,1.0,1.0,1
0.049100994914533236,1.0,1.0,1
0.04904663006702774,1.0,1.0,1
0.1012550672501172,1.0,0.0,1
0.016892200660933884,1.0,1.0,1
0.05110283654390657,1.0,1.0,1
0.15810783914548499,1.0,0.0,1
0.02129237219380344,1.0,1.0,1
0.06520006692404784,1.0,0.0,1
0.04813604867485975,1.0,1.0,1
0.05053681942798801,1.0,1.0,1
0.09610719838363023,1.0,0.0,1
0.12347916935976815,1.0,0.0,1
0.024459918926901303,1.0,1.0,1
0.16919321947612495,1.0,0.0,1
0.07137700820385706,1.0,0.0,1
0.05708709135399944,1.0,0.0,1
0.04274440532336973,1.0,1.0,1
0.024415662941311683,1.0,1.0,1
0.07820547265627067,1.0,1.0,1
0.10544803693757256,1.0,0.0,1
0.09848987623839728,1.0,0.0,1
0.18895343245321725,1.0,0.0,1
0.03154216741298752,1.0,1.0,1
0.032760819539613996,1.0,1.0,1
0.5663273719464484,1.0,0.0,1
0.16005353722583282,1.0,0.0,1
0.2885434934168349,1.0,0.0,1
0.13618005267681188,1.0,0.0,1
0.044686018407857984,1.0,1.0,1
0.07843333908673261,1.0,0.0,1
0.11239637797309902,1.0,0.0,1
0.06616943782559155,1.0,1.0,1
0.06642606674783433,1.0,0.0,1
0.07716091983134238,1.0,0.0,1
0.09932628177950018,1.0,0.0,1
0.18104722365377848,1.0,0.0,1
0.13021260684118055,1.0,0.0,1
0.08642456485408727,1.0,0.0,1
0.11235438219130152,1.0,0.0,1
0.2022523270459428,1.0,0.0,1
0.06819433687770947,1.0,0.0,1
0.13002688307312085,1.0,0.0,1
0.028512363523772875,1.0,1.0,1
0.045960560945314345,1.0,1.0,1
0.1777656960100524,1.0,0.0,1
0.07838681286829018,1.0,0.0,1
0.4232439376130857,1.0,0.0,1
0.22544809282463385,1.0,0.0,1
0.03457041052234617,1.0,1.0,1
0.07506433167525353,1.0,0.0,1
0.1513731278941132,1.0,0.0,1
0.05296612888818438,1.0,0.0,1
0.23035631128961215,1.0,0.0,1
0.07549207477934165,1.0,0.0,1
0.05419199521838642,1.0,0.0,1
0.05246587316615725,1.0,0.0,1
0.04348975377458532,1.0,0.0,1
0.20166265334595648,1.0,0.0,1
0.032189571031543164,1.0,1.0,1
0.02792777494969291,1.0,1.0,1
0.1441996820958235,1.0,0.0,1
0.22040993937929007,1.0,0.0,1
0.10039389281593017,1.0,0.0,1
0.01932931295638737,1.0,1.0,1
0.17594724805961176,1.0,0.0,1
0.13702976774795658,1.0,0.0,1
0.08778599723309789,1.0,0.0,1
0.18812635760608945,1.0,0.0,1
0.064651142447865,1.0,0.0,1
0.3519863466110025,1.0,0.0,1
0.1800000301712298,1.0,0.0,1
0.06886471145864242,1.0,0.0,1
0.07945320704416674,1.0,0.0,1
0.1398001564047972,1.0,0.0,1
0.07753837189885815,1.0,0.0,1
0.04143257237201057,1.0,1.0,1
0.11224427361264988,1.0,0.0,1
0.02419174576733645,1.0,1.0,1
0.1382774953361939,1.0,0.0,1
0.03713292707024601,1.0,1.0,1
0.15825241742953866,1.0,0.0,1
0.022040869915317087,1.0,1.0,1
0.05104491684278537,1.0,0.0,1
0.35468111549627696,1.0,0.0,1
0.11525812251778947,1.0,0.0,1
0.02316289074187204,1.0,1.0,1
0.031126177055282263,1.0,1.0,1
0.17720486670781405,1.0,0.0,1
0.06755634473587369,1.0,0.0,1
0.025009842323649605,1.0,1.0,1
0.43324721294815305,1.0,0.0,1
0.011525676731879191,0.35623071553870883,1.0,1
0.13843468969671302,1.0,0.0,1
0.06468438247641822,1.0,0.0,1
0.0353974226876561,1.0,1.0,1
0.02727597577209,1.0,1.0,1
0.06840025996198144,1.0,0.0,1
0.11757688378873815,1.0,0.0,1
0.18891220431561226,1.0,0.0,1
0.15688416581983186,1.0,0.0,1
0.042988757794018014,1.0,1.0,1
0.2598205668563704,1.0,0.0,1
0.044918571454392375,1.0,1.0,1
0.06210829876482338,1.0,0.0,1
0.03318096638021965,1.0,1.0,1
0.08675080963734365,1.0,0.0,1
0.018710838476521836,1.0,1.0,1
0.06619173068619626,1.0,0.0,1
0.044935123408767416,1.0,1.0,1
0.05603582127920819,1.0,0.0,1
0.09782858017146152,1.0,0.0,1
0.07752257464167944,1.0,0.0,1
0.03126370943268482,1.0,1.0,1
0.003863272315144065,0.13011710990542505,1.0,1
0.0498212819993613,1.0,0.0,1
0.032702052183541504,1.0,1.0,1
0.12067863640464455,1.0,0.0,1
0.08988013489422196,1.0,0.0,1
0.08944968043208466,1.0,0.0,1
0.05831067360668438,1.0,0.0,1
0.07750801874022673,1.0,0.0,1
0.03360213650344061,1.0,1.0,1
0.1235760037946948,1.0,0.0,1
0.10405726276225788,1.0,0.0,1
0.10776822965842557,1.0,0.0,1
0.0628593820459696,1.0,0.0,1
0.058379834772168876,1.0,0.0,1
0.12787956577616408,1.0,0.0,1
0.07316356902365831,1.0,0.0,1
0.08636793330920943,1.0,0.0,1
0.03056930946450505,1.0,1.0,1
0.09317816510339999,1.0,0.0,1
0.03369757039450613,1.0,1.0,1
0.4281049542890135,1.0,0.0,1
0.06125004615937355,1.0,0.0,1
0.03181596090551059,1.0,1.0,1
0.040595613838138415,1.0,1.0,1
0.5556811311706351,1.0,0.0,1
0.06439332456768439,1.0,0.0,1
0.05770044940108152,1.0,0.0,1
0.08872137021607844,1.0,0.0,1
0.09321565338159378,1.0,0.0,1
0.04874684001153756,1.0,0.0,1
0.10218270543562227,1.0,0.0,1
0.0473445140977254,1.0,0.0,1
0.06683914026830473,1.0,0.0,1
0.06917625816798287,1.0,0.0,1
0.09013639136339753,1.0,0.0,1
0.009955623313538373,0.2390279676474289,1.0,1
0.06907248224466819,1.0,0.0,1
0.11119145299776934,1.0,0.0,1
0.09904745923618692,1.0,0.0,1
0.05364864011976393,1.0,1.0,1
0.04499279771138506,1.0,1.0,1
0.06409337744065233,1.0,0.0,1
0.06463652822753363,1.0,0.0,1
0.0951380096066952,1.0,0.0,1
0.07277466237079365,1.0,1.0,1
0.14406579532274594,1.0,0.0,1
0.06734083681943799,1.0,0.0,1
0.16715417820446266,1.0,0.0,1
0.03903615285701816,1.0,1.0,1
0.07885555858502953,1.0,0.0,1
0.4921344275441994,1.0,0.0,1
0.2682954030391925,1.0,0.0,1
0.06532230505885715,1.0,0.0,1
0.29738218473777506,1.0,0.0,1
0.10018595561921184,1.0,0.0,1
0.25348849841024257,1.0,0.0,1
0.18952105527268115,1.0,0.0,1
0.05195174224925489,1.0,1.0,1
0.11160546461129292,1.0,0.0,1
0.0717844242801379,1.0,0.0,1
0.06047433564903604,1.0,0.0,1
0.02491063510248904,1.0,1.0,1
0.05982634954918426,1.0,0.0,1
0.05889594584594333,1.0,1.0,1
0.031825765271438745,1.0,1.0,1
0.07764908163597041,1.0,0.0,1
0.11313332199065307,1.0,0.0,1
0.3310357616534391,1.0,0.0,1
0.3039804242651589,1.0,0.0,1
0.04954497749069558,1.0,0.0,1
0.04226515269613305,1.0,1.0,1
0.08602451544725315,1.0,0.0,1
0.07211125489428068,1.0,0.0,1
0.035144197544776816,1.0,1.0,1
0.07748567384772913,1.0,0.0,1
0.07751682854954754,1.0,0.0,1
0.1500431521271602,1.0,0.0,1
0.10240601022634277,1.0,0.0,1
0.3927511316308261,1.0,0.0,1
0.06933940961736505,1.0,0.0,1
0.058171094638272226,1.0,1.0,1
0.03937321425620788,1.0,1.0,1
0.0965897304205687,1.0,0.0,1
0.07835313596887855,1.0,0.0,1
0.057618149368801684,1.0,0.0,1
0.02203005169654982,0.3773513498723781,1.0,1
0.08968778114328611,1.0,0.0,1
0.04474954824477021,1.0,1.0,1
0.042037873997090934,1.0,1.0,1
0.04928545869026635,1.0,1.0,1
0.031967225835230206,1.0,1.0,1
0.7447753569996585,1.0,0.0,1
0.08351054044341667,1.0,0.0,1
0.06099040809175224,1.0,0.0,1
0.042203292031416116,1.0,1.0,1
0.042760530173428124,1.0,1.0,1
0.04278293170729308,1.0,1.0,1
0.07860980232523969,1.0,0.0,1
0.046505090187469525,1.0,1.0,1
0.0456950845224928,1.0,1.0,1
0.29116521727748795,1.0,0.0,1
0.10467204772983713,1.0,0.0,1
0.06203001850811956,1.0,0.0,1
0.8574463418689258,1.0,0.0,1
0.039455069060171946,1.0,1.0,1
0.1213560257234035,1.0,0.0,1
0.16383210884964594,1.0,0.0,1
0.5249497958793765,1.0,0.0,1
0.159623677723415,1.0,0.0,1
0.14070406365768418,1.0,0.0,1
0.03738297885004623,1.0,1.0,1
0.016867590051565608,0.3686435294078712,1.0,1
0.11130558646385312,1.0,0.0,1
0.06642768827883304,1.0,0.0,1
0.04385730870206031,1.0,1.0,1
0.03796751400265938,1.0,1.0,1
0.07833408125604603,1.0,0.0,1
0.04507212744982765,1.0,1.0,1
0.09491443027668546,1.0,0.0,1
0.0922328809505754,1.0,0.0,1
0.04961112710426517,1.0,1.0,1
0.21965095423796288,1.0,0.0,1
0.036169105731834066,1.0,1.0,1
0.3904808576446031,1.0,0.0,1
0.1171831083282688,1.0,0.0,1
0.032823518299849634,1.0,1.0,1
0.1380653827652404,1.0,0.0,1
0.0974779556522874,1.0,0.0,1
0.046985224580539726,1.0,1.0,1
0.05356721315200702,1.0,1.0,1
0.08886184337540755,1.0,0.0,1
0.38226235385115137,1.0,0.0,1
0.05548175400557141,1.0,1.0,1
0.040389589396344065,1.0,1.0,1
0.12759521180564906,1.0,0.0,1
0.13427016055772753,1.0,0.0,1
0.0643467190028991,1.0,0.0,1
0.09512753663604273,1.0,0.0,1
0.03426727818437902,1.0,1.0,1
0.03629309360739102,1.0,1.0,1
0.13751912263139587,1.0,0.0,1
0.08000506921329842,1.0,0.0,1
0.03583463616402898,1.0,1.0,1
0.11856803553961925,1.0,0.0,1
0.0789926739314183,1.0,0.0,1
0.5529573567091008,1.0,0.0,1
0.0853154047137965,1.0,0.0,1
0.2608884451327401,1.0,0.0,1
0.03660028264618926,1.0,1.0,1
0.05256737017734709,1.0,0.0,1
0.1030326016217895,1.0,0.0,1
0.03461624417563252,1.0,1.0,1
0.09186780369745323,1.0,0.0,1
0.0472063557236808,1.0,1.0,1
0.058021887735906365,1.0,0.0,1
0.07099555097044577,1.0,0.0,1
0.0709206466376648,1.0,0.0,1
0.1851325844737908,1.0,0.0,1
0.0582901906345807,1.0,0.0,1
0.037706498835045295,1.0,1.0,1
0.0929587312067367,1.0,0.0,1
0.03499774687881678,1.0,1.0,1
0.03543552499853685,1.0,1.0,1
0.06581147411190531,1.0,0.0,1
0.04199343712261213,1.0,1.0,1
0.04333396122774103,1.0,1.0,1
0.09293230516482737,1.0,0.0,1
0.4259277132318429,1.0,0.0,1
0.04919167421325352,1.0,0.0,1
0.08042877795064178,1.0,0.0,1
0.03369329647554891,1.0,1.0,1
0.5331149777502465,1.0,0.0,1
0.057237718083042025,1.0,0.0,1
0.055359504718597685,1.0,0.0,1
0.15509255022110055,1.0,0.0,1
0.1422898107694465,1.0,0.0,1
0.08607262068855874,1.0,0.0,1
0.10871613296523172,1.0,0.0,1
0.6119207345219596,1.0,0.0,1
0.07702874052503557,1.0,0.0,1
0.08938512446197475,1.0,0.0,1
0.11699729375712553,1.0,0.0,1
0.04028038198293584,1.0,1.0,1
0.04434350823929599,1.0,1.0,1
0.059244387012120425,1.0,0.0,1
0.0804279123134803,1.0,0.0,1
0.0747716621717564,1.0,0.0,1
0.09675202025806393,1.0,0.0,1
0.047612703509842695,1.0,1.0,1
0.05819552840446032,1.0,1.0,1
0.1104198341895888,1.0,0.0,1
0.21125020621673246,1.0,0.0,1
0.11492607469427732,1.0,0.0,1
0.0517856273939424,1.0,1.0,1
0.05284945726767375,1.0,1.0,1
0.12488232979529686,1.0,0.0,1
0.1322324462534596,1.0,0.0,1
0.10782073744801704,1.0,0.0,1
0.04755727545308147,1.0,1.0,1
0.09460514777398173,1.0,0.0,1
0.12790644951990351,1.0,0.0,1
0.3117063069278472,1.0,0.0,1
0.06332130297429403,1.0,1.0,1
0.08142259582587355,1.0,0.0,1
0.05197061839565533,1.0,1.0,1
0.04711296147977658,1.0,1.0,1
0.08955739116202588,1.0,0.0,1
0.09020016881534534,1.0,0.0,1
0.06064812226573104,1.0,1.0,1
0.1279855235853305,1.0,0.0,1
0.7140932246288005,1.0,0.0,1
0.2129281525386041,1.0,0.0,1
0.05144369686362065,1.0,1.0,1
0.11041245215253273,1.0,0.0,1
0.04374835124270306,1.0,1.0,1
0.12917530294808488,1.0,0.0,1
0.1363548143080519,1.0,0.0,1
0.3098615562070643,1.0,0.0,1
0.06526077347171101,1.0,0.0,1
